fsc_peak,ssc_peak,bsc_peak,fsc_ssc_ratio,refractive_index,noise_level,size_um,y_true,y_pred
17573.85233944436,37.5049076590613,451.9834894255785,468.57473957091287,1.542475455779904,0.05,8.762483950649122,8.762483950649122,8.627884900256603
30231.551295253103,43.357843598381706,678.1596971986626,697.2568002824803,1.5729109435618245,0.05,12.150026041956869,12.150026041956869,11.7763468794336
105230.10152628564,112.1304703904583,381.0921933683152,938.4612510668794,1.5798750024101216,0.05,13.17268649395211,13.17268649395211,15.252828870162714
151780.35085462654,260.0655336578393,303.33981661051945,583.6234764339666,1.5025901190043325,0.05,13.778663583948733,13.778663583948733,13.925173950880044
136579.79955828917,64.66874514479764,219.58107125857623,2111.9908736494867,1.5156350450170075,0.05,13.02807190819862,13.02807190819862,13.736741042149788
89577.54202372453,199.7358727828599,1319.0843845150882,448.4799889735333,1.5868647662108246,0.05,19.233240216826317,19.233240216826317,18.233636109457525
193519.1051131136,26.88857858681173,373.0506650343885,7197.0745675947865,1.5832761087291491,0.05,17.590312087718694,17.590312087718694,17.588134523220216
21709.63759907452,69.22347836431621,641.1007332406546,313.6166819659836,1.5339422969106418,0.05,8.095113074529893,8.095113074529893,8.198014694935786
129001.53984281486,122.03466353149004,463.2866522975542,1057.0893228911962,1.502923543321372,0.05,16.145024365499857,16.145024365499857,14.940152153135104
46374.71589851796,104.21231423677008,767.1497475493006,445.0022652093661,1.5799286915698525,0.05,12.591881314720162,12.591881314720162,12.553390511078966
63950.61810473638,43.42974610922981,1157.48908342358,1472.5072981643086,1.543407444927068,0.05,15.80005672613392,15.80005672613392,15.82747952185435
51255.090992259335,40.14798176259823,816.2472982559599,1276.654236172136,1.5878492863451634,0.05,10.854128190802712,10.854128190802712,12.233027160207346
23985.941260159827,22.85465059746749,432.1975821960869,1049.4993636773513,1.5778822573604008,0.05,8.405697751337271,8.405697751337271,9.671182487724574
50990.4156075874,41.876362327272666,95.98651770993854,1217.6419529439745,1.5267776685117154,0.05,9.558434121983304,9.558434121983304,9.971966006655146
4216.217257445191,22.569598438686693,32.4202349297217,186.80958231101428,1.556839089879586,0.05,3.40985568520998,3.40985568520998,3.511920755105294
43034.41797036477,73.1782787629639,561.644232683117,588.0763895687137,1.5480548415425532,0.05,18.200919421892173,18.200919421892173,17.241006456972624
31204.918675117144,22.464898659428272,580.5183735603478,1389.0522787037692,1.5707513000772493,0.05,7.374966313562965,7.374966313562965,8.77916905032405
39950.48418339521,113.31282921499908,425.8707960185505,352.56805835498847,1.5934881088760815,0.05,12.151456405083575,12.151456405083575,12.84752560583288
65310.55355992673,235.7368838043686,574.7280441559233,277.04851487664985,1.5182242028560389,0.05,16.319576010935762,16.319576010935762,16.14851105520391
17921.60046261275,34.19330523703971,25.48666189871476,524.1260047208058,1.5107069457788762,0.05,6.110297064633502,6.110297064633502,5.671145716369763
29499.160232123344,49.04709568112249,421.95829329692685,601.4456069592658,1.5369858287123606,0.05,7.655341152919466,7.655341152919466,7.7166320796332135
4489.758445318124,15.785954793056552,28.48582573322032,284.4147537409982,1.5402986412764998,0.05,3.625436682285498,3.625436682285498,3.6230944635671585
270.65195806853825,0.2214179868270449,0.211046526998035,1222.3575903866997,1.545009186756227,0.05,1.0199520836950926,1.0199520836950926,1.0211406216353047
93113.56286546108,111.73920022699023,1394.6802966350945,833.3115207149702,1.5383224288958162,0.05,18.953094640683915,18.953094640683915,17.98418950773564
45775.869261494176,170.6087003720308,686.6255614943633,268.3091141390012,1.5019216049557969,0.05,12.27352468708848,12.27352468708848,13.153914086401619
58496.28469737656,251.3394924584977,1766.6228626898555,232.7381348826548,1.56160154030741,0.05,15.468720628696252,15.468720628696252,15.468398802452475
101492.00046693809,121.55718367416412,792.8824958021451,834.9321479687617,1.526306582822777,0.05,15.697233214347136,15.697233214347136,15.829962759908533
1649.5753323888669,65.84082779993194,57.30932395612471,25.053988345594856,1.5286150358322887,0.05,6.57872859021036,6.57872859021036,6.682041826882628
71080.4535297257,170.4556255696463,1464.1169836403164,417.002684961348,1.57143688790544,0.05,19.40963482437948,19.40963482437948,16.111130254523204
11021.49509916645,5.779931222082161,3.3099593591974585,1906.855752046339,1.5259392024662672,0.05,2.7836051859749773,2.7836051859749773,2.7561849861718755
77452.91160579493,135.81374448910725,1003.5951688846048,570.2877267435672,1.5326252021498512,0.05,19.057415487349004,19.057415487349004,18.39785758127813
85047.03379058144,20.719594905482985,680.5228786222578,4104.666822611041,1.557984368028406,0.05,14.911470490461266,14.911470490461266,14.785176599860845
96903.23763935536,59.64605697208407,113.12373508016704,1624.637780886069,1.5858230929713957,0.05,13.47546313886674,13.47546313886674,13.623732024392826
7068.708453677414,13.58900618981049,11.36942043938152,520.1784703327016,1.500856379379798,0.05,3.944770401745371,3.944770401745371,3.90949588498287
1741.6847458433997,1.2823532416799013,0.6935001872349846,1358.194207240099,1.5832043240477984,0.05,1.395020012496066,1.395020012496066,1.3913912079472632
146533.18496615533,145.1481794948141,2905.1211813140994,1009.5420106208164,1.566819182164657,0.05,18.81936404720705,18.81936404720705,18.92119568882946
52643.61108319319,107.95825075278393,193.8733795820113,487.6293448219661,1.5528255338988726,0.05,9.182662064680644,9.182662064680644,10.475306565504063
82273.6829258217,117.63354886457446,304.61420048927346,699.4066209788485,1.50695322911843,0.05,10.66272085206123,10.66272085206123,10.723235623248227
83625.61770457607,118.30516366252957,140.22684617104625,706.8636322791015,1.5222392474615225,0.05,10.15051910586178,10.15051910586178,10.567608869070188
53386.22715652474,84.99276733832168,547.159577392908,628.1267080454944,1.5424985820383468,0.05,12.71118277352132,12.71118277352132,13.723756296076424
27635.863911756525,33.047814729750954,316.4605262534453,836.238769096021,1.5500505117647323,0.05,10.605048691961391,10.605048691961391,10.247111235923821
125220.64026098615,105.36869664519313,1638.207573994302,1188.4045665047167,1.5131408196442853,0.05,17.825354466631577,17.825354466631577,17.703647594015408
29556.38534290653,93.41510593255632,154.32082865151625,316.3983495766648,1.530387712385629,0.05,9.243350314802507,9.243350314802507,9.843771876228717
14333.63599914668,45.30019238023811,451.9014591259431,316.4144619633716,1.5325567620890252,0.05,8.770770646034434,8.770770646034434,8.709615361257658
6459.251778549385,88.98268043356208,111.64870802926922,72.58998882709004,1.5062806363055017,0.05,7.196753350229545,7.196753350229545,7.294677841069032
55777.04001711526,93.09742960116624,614.0670793764756,599.1254565831472,1.528985462061556,0.05,16.529917793122507,16.529917793122507,15.008826964000539
1708.4975897287934,27.55146604911961,18.11704504778936,62.011131698793065,1.560088346187243,0.05,5.645995096332692,5.645995096332692,5.683892536772905
4246.061320697581,80.80760285547957,22.5735299102825,52.5453196308633,1.524610385651033,0.05,6.285776385921066,6.285776385921066,6.2402477559239
179328.00501944587,276.04601943406885,384.6605165241977,649.6308310710025,1.5194813984429376,0.05,17.875634132853705,17.875634132853705,17.7916512952198
20100.811236016976,7.975517680041843,88.29626905168696,2520.314296813295,1.5727505268696615,0.05,9.929445738974472,9.929445738974472,9.1370296728703
63428.7561224351,65.91945812924594,1178.8423274485565,962.2159817683934,1.5834093739031685,0.05,19.0752967633175,19.0752967633175,18.3125286853207
105796.98212742922,138.67689654221812,1027.6764978256297,762.9027239909282,1.542984459121194,0.05,16.409034629022166,16.409034629022166,16.547774831628953
28504.68033621664,72.8716932974079,1007.2123988096038,391.1625906576732,1.5834240059186229,0.05,12.24167140719027,12.24167140719027,13.433669838576568
32904.29501477801,19.61959477552483,347.91994899029714,1677.113895040714,1.5875939510839103,0.05,7.036450406577822,7.036450406577822,7.100297229815903
5049.175698477456,1.7257272976053049,0.5302968747005468,2925.824782720937,1.5136576765752925,0.05,1.973868961381044,1.973868961381044,1.9727042188060937
109414.3445648482,118.25521111337328,1673.7612126111217,925.2390954596118,1.5709648531773657,0.05,19.030009301662417,19.030009301662417,18.421901551532052
180386.401648445,188.3443928098835,980.1721020446328,957.7476608479176,1.5227090357398552,0.05,18.49132156560797,18.49132156560797,18.536292312492616
17634.825032456833,41.86150281545754,567.915593808038,421.26593280172045,1.5464658482284823,0.05,8.571540600594567,8.571540600594567,8.432828030997635
10134.677412374293,79.37588036798168,94.7688281319608,127.67955914646708,1.5493039040734988,0.05,6.607097926375436,6.607097926375436,6.6022288694070435
2290.982456236545,83.48500929076567,57.68515577290083,27.441842262123465,1.522001472257588,0.05,6.730208686847723,6.730208686847723,6.706149514061253
38677.33544837809,42.74995320624099,531.218573144906,904.733983236897,1.590098928356077,0.05,8.837828304019109,8.837828304019109,9.68209188930348
76466.01566159248,19.498327208392208,686.7691077634518,3921.6705536031486,1.5994874544533064,0.05,17.853847550088584,17.853847550088584,14.292886878800786
10839.53835565967,6.377124634593845,8.271003649201283,1699.7532548068632,1.518246515713859,0.05,3.1775805758219127,3.1775805758219127,3.2598629000510524
47973.55792587948,13.076639750559195,661.1851995221388,3668.645679419236,1.5266657277418565,0.05,11.137771240339324,11.137771240339324,11.18173275448305
154505.4153423397,168.1513831506682,1599.9097277890496,918.847127192405,1.584352577815233,0.05,19.743030154260527,19.743030154260527,19.49987821737843
25181.33632822409,77.98977628909545,526.2287663546302,322.8799661452814,1.520245351302123,0.05,8.187044133131085,8.187044133131085,8.36935686659692
9003.050555260914,3.0210557557458504,1.1201670983639536,2980.1007595300416,1.5005107736809993,0.05,2.4296910023463623,2.4296910023463623,2.426421081211112
83544.93077968195,270.1230913891821,231.7448862959219,309.2846685180446,1.52238506420493,0.05,17.021926321977112,17.021926321977112,16.309427237676335
779.6765501963981,1.6673711813930194,0.0592786135492483,467.6082676908224,1.5516010152879507,0.05,1.240160492378556,1.240160492378556,1.242383574700786
107660.07260472867,68.73980662458814,742.3591824153143,1566.196908163146,1.5122121056064908,0.05,16.138837597256938,16.138837597256938,16.378773003545902
6215.94544770112,12.1409703632408,17.63286020189606,511.9809423148869,1.53407310458024,0.05,3.528999661803798,3.528999661803798,3.5318412127905963
23619.046839942832,53.25800784894951,498.7479571489443,443.48348339441736,1.5678659859753568,0.05,7.656799616989394,7.656799616989394,8.587352870099375
8832.643687563677,4.547987396527342,3.987708754874853,1942.0994201447927,1.558386354888902,0.05,2.32917494531514,2.32917494531514,2.274773021288272
21040.40020075152,95.75510025848658,332.72536629427253,219.7313787331868,1.5078802016950847,0.05,8.63209981058976,8.63209981058976,8.62419411374487
27800.054584642054,22.1990313183175,508.65785004462833,1252.3093546181256,1.5442560251292223,0.05,10.85994585067736,10.85994585067736,10.457360531968959
209239.46214309664,81.8474789668473,362.2770729014932,2556.455797805252,1.5314198872716918,0.05,17.501044459196414,17.501044459196414,17.525547039812693
1554.9797222325608,26.37491172154452,37.689200709920414,58.956774475321126,1.543845366886449,0.05,6.009659075309987,6.009659075309987,5.623288238726244
153105.73200630155,179.30509549025635,1185.224867905145,853.883887609695,1.5039327867450178,0.05,18.706581514673587,18.706581514673587,18.900819300988974
59025.71475831695,44.52820687575315,1119.1370750536332,1325.5803208445054,1.5387328609320186,0.05,15.910009992497349,15.910009992497349,15.89054959432678
12770.676040296104,91.99735425563308,455.7384130811195,138.81568816285093,1.5236794124345516,0.05,8.633838810807974,8.633838810807974,8.70575015070426
79630.42999881184,35.76797908752474,58.38767643729476,2226.304980824574,1.5275343588007877,0.05,9.869347556953556,9.869347556953556,10.152741406137187
2722.5033092517538,1.925597920103004,0.1038239445295174,1413.8482802745618,1.5868764762698726,0.05,1.4944186899395038,1.4944186899395038,1.5231496735046286
45767.91400238175,86.50420295662856,954.3852863761862,529.0831247216943,1.5090074825106337,0.05,11.862039092050312,11.862039092050312,12.00110299526328
1774.0444456505663,0.7133926654848344,0.1500488916730636,2486.7713518727064,1.5473221174948837,0.05,1.4721903680047057,1.4721903680047057,1.476778783980248
3825.5854649267926,2.7835892651968592,0.7662486714668649,1374.335470891359,1.556192005672966,0.05,1.7736390516133618,1.7736390516133618,1.7613903198756504
103581.08205212194,250.064028899646,319.6943883186377,414.2182404542326,1.5007957514172665,0.05,12.93298312336328,12.93298312336328,13.402000996017163
140511.52846470397,28.236927085502472,2132.9769098347206,4976.162173534452,1.569547110849408,0.05,18.89982704511078,18.89982704511078,18.992302844502575
141938.2382307744,211.4772825166272,2239.364886418944,671.174872974564,1.5460042775494305,0.05,19.39941547310645,19.39941547310645,19.37501484731916
10932.715570468245,32.32952051143066,40.83944211162564,338.165101034042,1.506905248824711,0.05,4.623362460607289,4.623362460607289,4.690939654747413
12808.713027297154,102.16851846799338,153.5977096768676,125.36849138303212,1.503974764069544,0.05,7.485169158066198,7.485169158066198,7.789126765760976
85763.15265722264,36.85286787605727,956.4513879898076,2327.177166871576,1.5645261336760994,0.05,16.801513986794,16.801513986794,16.303065418812807
6792.260515664114,17.290453445044548,10.297941833440325,392.8329894215669,1.5001266076900603,0.05,3.9000005704987175,3.9000005704987175,3.877448298795124
68668.75741048007,49.04672999106416,467.5927367736603,1400.0680049738442,1.5963326279983625,0.05,10.879875618530686,10.879875618530686,11.583286641579527
9512.222700809967,17.943185258415845,52.07794974520069,530.130105847196,1.5285094622601327,0.05,4.446885002870413,4.446885002870413,4.454211667416725
48176.015257125495,39.80029597798942,653.7591099113699,1210.443642995962,1.5887747316830203,0.05,11.47817247538898,11.47817247538898,12.086389274364713
7517.041109569019,9.82383420792265,16.491327962084394,765.1840360601311,1.5513116347367593,0.05,3.1746529689732,3.1746529689732,3.1548241443209246
2185.011125068228,22.80645432586108,53.73292340039205,95.80669988209242,1.591162522362917,0.05,3.2534505288825706,3.2534505288825706,3.319191373209947
4633.387527184397,92.25965975112464,80.9600337887391,50.22116426218118,1.5384932929705988,0.05,6.604518299709302,6.604518299709302,6.613034435466879
103742.47358496246,78.17094283850231,193.11900999226717,1327.1232227294822,1.5021459861897952,0.05,16.731439058457056,16.731439058457056,16.293672000275805
73394.72389851621,135.5558927763132,357.92106355815935,541.4351408469323,1.5329913670239428,0.05,10.423209262958592,10.423209262958592,10.844426633391688
3708.477272851645,4.1569130113287,0.461179805556933,892.1228954882937,1.5743515553726366,0.05,1.6292557303722153,1.6292557303722153,1.6661132211569794
51952.26293239001,64.16245157940105,871.6212634417398,809.6988449278527,1.5015878568042096,0.05,11.619321720218515,11.619321720218515,13.102644348152275
57455.85904978478,41.98094563444278,529.1027758192265,1368.6175520848003,1.5049519508894214,0.05,12.43828876111234,12.43828876111234,12.637478025972104
1789.1972164640697,0.7285966692017726,0.0786684590167765,2455.6758075336543,1.5281746161378216,0.05,1.5158181166935425,1.5158181166935425,1.5168078683659723
30740.99738098488,8.59138326095946,962.759115592377,3578.119662883448,1.5423762550192244,0.05,10.912471037358875,10.912471037358875,11.217103757724324
101994.36682773952,70.69992283043797,1342.0956289902783,1442.6375976521706,1.5799908285661517,0.05,19.516851113638744,19.516851113638744,18.415613747777062
57083.80389565447,29.686598592310048,697.3497164808501,1922.8812528397395,1.5278682557192238,0.05,10.974816705481905,10.974816705481905,11.594302739360915
190874.6951229168,219.3566599407945,1149.8067427263863,870.1568266655989,1.5241556255751236,0.05,18.26481570724833,18.26481570724833,18.346729893208806
9262.31405117699,12.960414212970932,11.513977691615358,714.6618848950443,1.5601740223231593,0.05,2.8448272193484065,2.8448272193484065,2.846491811083552
23898.72607900288,75.47391600274845,241.0188125568257,316.64881517232965,1.5458320879952336,0.05,7.028721152745641,7.028721152745641,7.569052401906151
20171.39923967496,67.7532107143728,274.3797062587462,297.7187210273149,1.582851038970562,0.05,8.246811609811171,8.246811609811171,9.463429232763382
27408.60552858485,51.05099969403493,90.61225846916376,536.8867542715434,1.5389402272878,0.05,13.885693313541742,13.885693313541742,13.303252553084906
146819.10184617297,88.881988675521,2170.0315516052237,1651.8431240384318,1.5740703683472206,0.05,18.557688934555877,18.557688934555877,18.74175438918533
45959.22186610736,7.198802178877166,1110.0691193982373,6384.287374165846,1.544187252080126,0.05,11.691276343178806,11.691276343178806,11.71579335436612
30855.26067023169,61.38295469880647,445.5512210665838,502.6682215140904,1.5661010278639758,0.05,12.247384469517012,12.247384469517012,12.378185012990942
4976.4393131707775,21.7687550052677,18.957434396348493,228.604681881805,1.5191510697669182,0.05,3.8791127869428217,3.8791127869428217,3.9433814962231395
60522.34871153203,126.53195067513415,61.314749012393776,478.31672860590345,1.5148985835332711,0.05,10.089763007032634,10.089763007032634,10.01579150943911
9598.373078451828,31.40728497242872,84.78369216750008,305.6097681341215,1.544764436673628,0.05,4.517870669692476,4.517870669692476,4.574433535925882
160977.29862034888,53.98975036251663,1361.6547934150035,2981.6270224714485,1.5544901821064987,0.05,16.478010543700652,16.478010543700652,17.599742262603442
2640.4683849125668,14.792777306439334,40.48074453262654,178.4971361385037,1.596330992529353,0.05,3.1510892850783567,3.1510892850783567,3.159307688853951
21533.812943541117,50.18818951934655,745.0697234778999,429.0613618331699,1.5628670315193656,0.05,12.575966112322414,12.575966112322414,11.280331733725738
2616.249557695992,2.2586072757422118,0.1778940759264836,1158.3463777154032,1.5999558851411717,0.05,1.4897928465556405,1.4897928465556405,1.4921294648705563
5423.69864933819,15.58916795823075,226.5981761651712,347.9145688546307,1.5942156671337468,0.05,4.728001527678041,4.728001527678041,5.554325683629713
66613.31175017646,26.888431099383165,45.24234313916284,2477.396747377619,1.560658930671446,0.05,9.719920045313645,9.719920045313645,9.712323406374287
54426.07139960372,40.65495406591237,964.7182307956753,1338.731592465362,1.543910883536572,0.05,12.027373267293576,12.027373267293576,12.31562558931315
3147.696423933972,12.803566375317336,34.87052508348177,245.84528493219227,1.5996897991392345,0.05,3.0707155421610284,3.0707155421610284,3.0818681705404116
29714.69201669888,95.00714618794588,309.55525639736885,312.7627047927916,1.5040398242957302,0.05,8.090011038828962,8.090011038828962,8.503122492800024
11968.35882282956,62.83637339940684,427.5157934901797,190.46864379910363,1.5263858520259002,0.05,8.72214923730819,8.72214923730819,8.757272197337034
134133.2937701498,210.5698549292,307.8186313629621,637.0014065622664,1.5059265125569996,0.05,13.76023711796048,13.76023711796048,14.125247209692711
3231.7082622896564,17.806189769985377,101.85034374038032,181.49353139859392,1.581609746893862,0.05,5.148068575331202,5.148068575331202,5.504088737205644
6892.536549892867,17.273981070455388,105.28797363074476,399.0126260635151,1.5658755814060097,0.05,4.365177884893924,4.365177884893924,4.414806992595882
899.2106059485068,23.61257498374397,26.636131222855397,38.08185284872508,1.5632764888176147,0.05,5.903055239455695,5.903055239455695,5.890340764055582
28900.11156874524,99.57879043566884,47.663657479873066,290.22356509868865,1.555563392820248,0.05,17.729425563536346,17.729425563536346,16.926268508815955
9726.69438968454,14.236354359103595,8.111746197850115,683.2292975892009,1.5069951837832516,0.05,3.4302865405884098,3.4302865405884098,3.4379946904391794
20591.70240214453,79.87151073745927,225.56589193791163,257.8103533007212,1.5548938801405143,0.05,13.152864664325426,13.152864664325426,12.243226003526633
5601.889658645624,17.009704282155692,186.0863967734546,329.33492348794346,1.5934624849496044,0.05,4.760195937438694,4.760195937438694,4.869322316649009
28152.13025781922,20.347850066727432,61.43104458592134,1383.5432325339232,1.595571193677163,0.05,6.22836071844504,6.22836071844504,6.772148961709528
70469.61717928151,69.51345396080626,647.6750608801271,1013.7550813976328,1.5396211433914428,0.05,12.401297262892797,12.401297262892797,12.690215382068919
49130.45537729326,31.37107276692404,309.58755474374937,1566.1069591323524,1.57690883629436,0.05,14.403749975499702,14.403749975499702,11.089707346783896
95163.02423188594,106.22377931387676,683.4631667080604,895.8730789439936,1.525399004901484,0.05,14.94024835957633,14.94024835957633,15.25386669191963
2652.939140324027,65.1334583145325,72.42901011868793,40.730819596161,1.572694685043862,0.05,5.312057567271799,5.312057567271799,5.528378960099734
28368.419643355966,49.77766914956688,113.87166332570636,569.9025311439859,1.577758081039527,0.05,6.534652225077252,6.534652225077252,6.920933355201416
39261.98171549422,194.69618024075132,336.85949387724264,201.6576887473766,1.51679266881148,0.05,16.753803302142522,16.753803302142522,16.486160627574723
26810.876120091263,77.55599935781765,490.2954999900445,345.6969975468832,1.5188446691555255,0.05,8.167205430901062,8.167205430901062,8.181885296693634
86922.23136184868,199.09500911607435,1112.7105678997443,436.5866916871612,1.5234838586861332,0.05,15.07149067716005,15.07149067716005,15.663263104881953
40104.92515801741,70.98772373930169,63.362655105526684,564.9557845344566,1.5571073902068897,0.05,17.47431000042915,17.47431000042915,16.82895034657176
175771.9442363413,70.99302408420091,379.8508923637396,2475.90444978639,1.5981755524374095,0.05,17.264345755231385,17.264345755231385,17.29035874572423
38806.21128159024,31.370846133539143,609.2039010843893,1237.0151291158447,1.5055594147862603,0.05,17.494063397335303,17.494063397335303,15.639855212350605
8723.269517412831,101.0014779244823,278.9181908636226,86.36774131016931,1.5870592744538037,0.05,10.177298187565665,10.177298187565665,9.966856640722392
40155.31406539949,90.15642113899288,839.354011709214,445.39605230166825,1.5847013206921976,0.05,16.27821852220349,16.27821852220349,15.378351129035877
89021.3390249151,26.32788532264416,3444.811554720159,3381.256714338851,1.5840128845459165,0.05,19.17956719464968,19.17956719464968,19.061898719298828
76811.56698574263,122.20188256040844,1681.1663411391796,628.5628778848277,1.5659841889496655,0.05,19.47559711677112,19.47559711677112,19.478295900817503
14561.940245658308,33.97752062747973,139.0167543507437,428.5757164238932,1.545164941906828,0.05,6.769255637282422,6.769255637282422,7.743163360243812
191014.8613002844,30.120849858858936,1088.5533580751278,6341.615930128307,1.5747051573764672,0.05,18.10556967027479,18.10556967027479,18.267705940727023
8635.919438580642,57.9000857643304,139.55534423846933,149.15210097584497,1.5717884976464,0.05,4.926287384171074,4.926287384171074,4.935802737860848
98897.5288941934,59.92075281987216,278.627440098678,1650.472069165067,1.5754263704636953,0.05,13.175193381326268,13.175193381326268,13.9669393977659
61857.34084273727,21.92325042377924,68.78513094351426,2821.540585643342,1.5373803461665208,0.05,9.53687036522585,9.53687036522585,9.576360432111287
124805.46711649194,122.12128016780464,2479.722036026516,1021.9796823614772,1.5900210411248863,0.05,19.3386757799999,19.3386757799999,19.247294947139142
131909.26117004332,107.20069873979746,421.8232489001161,1230.4888188181417,1.5321381223070607,0.05,18.298004566558557,18.298004566558557,18.02558901814435
91983.39382951328,88.8661159957436,445.87333056176857,1035.0783625210302,1.5341110966059548,0.05,12.729891328968064,12.729891328968064,13.109034507936364
8870.497919186833,82.7787878344735,90.6569802442129,107.15906998804256,1.5448271064325187,0.05,6.628624967811971,6.628624967811971,6.699787628226063
63025.68550989947,7.824866484950228,47.88240114611483,8054.53813468433,1.5631374904354425,0.05,9.445078549351347,9.445078549351347,9.579691806101025
86786.58231931452,108.94467370107678,1230.0371777370822,796.6115218871882,1.5856511973031786,0.05,15.320431298800996,15.320431298800996,15.543844988203102
8519.059108271766,10.478096376745745,7.007219544721151,813.0350018888216,1.599417340165386,0.05,2.377346967914698,2.377346967914698,2.4169019019447817
85363.87896087821,208.6165804464872,297.888948002194,409.19028956265504,1.5112770865042786,0.05,10.572732332111178,10.572732332111178,11.541473338835154
2580.240627530647,14.77260872141266,42.48501101047818,174.66384414663105,1.5935203464612282,0.05,3.18884771054093,3.18884771054093,3.2238717808436865
40449.70285145836,69.20673045450773,641.1446991805917,584.4764314861404,1.5658690279674128,0.05,8.763442858760406,8.763442858760406,9.973601429638212
92190.1680678622,81.66701432845105,1433.5329316617417,1128.854395190204,1.5750125967089526,0.05,15.634466643058952,15.634466643058952,15.705277112239045
62792.18053926248,197.36337277285205,626.211218800636,318.1551858217007,1.529474545120282,0.05,16.61122785529706,16.61122785529706,15.75533327421577
