Pol0,Pol45,Pol90,Pol135,Pol_Ratio_0_90,Pol_Diff_0_90,PlasticType,y_true,y_pred,proba_PC,proba_PE,proba_PET,proba_PP,proba_PS,proba_PVC
173.70996228525996,163.63089782437288,128.9550304373014,154.05832125179444,1.347058441196047,44.754931847958574,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
191.1229724787501,169.98780563667188,157.14813204845018,139.86361238516088,1.2161962728250897,33.97484043029996,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
190.4465268467167,157.41151342580974,129.54818694366256,147.35019677397108,1.4700825333011982,60.89833990305411,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
195.1875474749569,153.57487996007512,130.88174206986176,153.19533427201193,1.4913275479689914,64.30580540509516,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
171.0514172449454,167.79377842627974,148.9459468061274,156.67228355447602,1.148412702143491,22.105470438818003,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
168.26866286196906,170.530252987748,127.2367491524242,143.87411365765868,1.3224847693993689,41.03191370954485,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
164.795521029159,163.68549354729387,139.82885796428008,146.3736722552466,1.1785515767514656,24.96666306487893,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
190.4709469853929,131.34681709108656,133.1631382274901,144.00692666687408,1.4303579017490613,57.30780875790285,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
175.12051358482154,166.20080001050806,122.22668245388545,144.68481814153523,1.4327519169220049,52.89383113093611,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
162.14859781998658,144.73087045925962,156.667636050371,157.7692573495625,1.0349846458898082,5.48096176961559,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
189.53471473094464,143.75100488970955,159.8032173182209,171.6405086868832,1.186050681029272,29.73149741272374,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
176.1877473712794,163.8595338296587,140.0141867531128,145.19335743339093,1.258356395569768,36.17356061816659,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
181.3970327198284,172.13567330419502,130.76320280866034,148.32608127091711,1.3872177250450048,50.63382991116805,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
181.33701214555072,146.1214314155019,129.4926120062343,158.64974339250466,1.400365699139812,51.844400139316406,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
170.17916640692425,166.2472805256122,146.16544881521438,152.1682221887825,1.1642913409862583,24.01371759170988,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
197.8357733727334,168.5648638889999,172.98102368294585,144.37049894686356,1.143684834096851,24.854749689787557,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
171.8667368836688,161.4708561928406,148.2526987581651,141.18878342502924,1.1592823491464646,23.614038125503697,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
189.6698556974273,154.59080011166705,138.27748410219954,140.40725079712928,1.371661170500066,51.39237159522776,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
182.42354548284803,166.32666448909188,136.54855136018548,167.0401613863712,1.3359610458382254,45.87499412266254,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
186.13296368313289,178.1069382742572,149.8504367333108,158.9274835662354,1.2421249329716282,36.282526949822085,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
174.16381776539205,160.89282147313793,137.61702996091446,147.0613723191574,1.2655687876337505,36.54678780447756,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
172.53550386193868,156.92814131716528,144.61744149733178,154.29578347575844,1.1930476855042549,27.918062364606897,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
184.7023818122804,166.47417414918192,128.6812828551895,168.18624133554147,1.4353476878228968,56.02109895709091,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
167.65859648661362,155.79960110662617,140.5552220964855,163.73793735242418,1.19283078910809,27.103374390128156,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
187.64323959078823,160.210213451437,129.10838510802816,133.89737028169282,1.4533776364237114,58.534854482760096,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
181.19467095412944,172.976140445197,133.78184358941093,153.6221222303523,1.3544040513467055,47.41282736471854,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
193.36055980800532,171.35593273578908,131.79121034220535,144.12784297520471,1.4671734124448117,61.5693494658,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
170.26767064936837,161.23380326287702,136.9032058599354,158.59763387679058,1.243708425817054,33.36446478943296,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
173.56832735925914,170.79339951727798,146.07113825590608,160.97671979338102,1.1882451895129342,27.497189103353065,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
202.34091814421768,177.31769851180832,155.97536163073235,157.46420256268703,1.29726205490874,46.36555651348533,PE,PE,PE,0.0,0.99,0.0,0.01,0.0,0.0
179.8125685220186,144.59828673566193,123.82182657290164,145.35409467724452,1.4521879825133392,55.990741949116966,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
188.27462745533995,161.69939674540714,137.98205854695485,157.4888854904227,1.3644862921890002,50.29256890838511,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
157.39618480513747,170.28728502004273,142.6181973034672,152.11156059386573,1.1036192279883137,14.777987501670252,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
184.4452452447561,144.09357217268794,148.32792298092048,154.04486668782343,1.2434964471826486,36.11732226383566,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
175.62161855018763,164.24868930876522,129.58026106926542,141.860394952897,1.35531150424455,46.041357480922215,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
178.6778197844781,145.19049252936398,137.5305608859567,151.5322326949532,1.299186294547592,41.147258898521386,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
186.8122625783976,172.21416946017382,126.47368950864976,156.2743455155228,1.4770839951310284,60.338573069747866,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
178.40592689619575,170.0837856439133,129.75014885333667,150.5550921484066,1.3749959323580987,48.65577804285908,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
175.9576246091152,167.0422204697104,121.4319449101602,147.6977533861604,1.4490225347151862,54.525679698954974,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
176.11622776922027,164.52070112999087,130.13111223167633,167.08684563258566,1.3533752593743706,45.98511553754395,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
167.2625283006668,151.0258344362609,122.86468829453868,164.18309882957513,1.3613555743509878,44.397840006128106,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
175.68113387563795,161.79072003192897,153.50840867504107,139.78148689711514,1.144439808815515,22.172725200596886,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
164.59748738609187,160.88867581255968,128.29344403665044,141.3744637598087,1.2829766058744998,36.30404334944143,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
188.62153586221825,163.38867415147843,127.09354389316988,142.4086041829956,1.484115794432222,61.52799196904839,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
176.71799497104396,173.8574883656303,119.49829353092488,150.33908315592998,1.4788327912424226,57.219701440119096,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
197.6729471936759,172.85647143735162,152.8203181648067,162.6386392241175,1.293499120846605,44.85262902886919,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
169.62128808446988,166.27095707721688,143.30782173558424,156.13711772340008,1.1836150046117953,26.31346634888564,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
171.6250855328934,158.88141503109213,123.91103043909112,151.1014354015873,1.3850670511311445,47.71405509380227,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
172.54424250437148,143.03846816403333,154.0292568416468,141.94778472731858,1.1202043432681066,18.514985662724683,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
194.58729567032887,173.50047890105898,158.3506580398122,141.88729676254536,1.2288379352449936,36.23663763051667,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
174.75187386937384,166.06775513708956,126.65588108340714,163.0982387641515,1.3797375406065344,48.0959927859667,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
201.6977835798819,170.30834461289567,145.9599784078431,160.31026881112285,1.3818704673708266,55.7378051720388,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
176.88886923176972,156.6256160680377,156.17780674013736,134.54183303650908,1.1326120716120267,20.71106249163236,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
179.51326007905092,155.27809025182992,142.25543962342647,175.89498963058668,1.261907878913116,37.25782045562445,PE,PE,PE,0.0,0.98,0.0,0.02,0.0,0.0
195.1062317698287,150.6040467143323,141.62557691580326,124.09902067253915,1.3776200317674243,53.48065485402543,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
177.17333941240534,186.7147709371293,146.94699218801065,154.5514319993604,1.2056955829740412,30.226347224394715,PE,PE,PE,0.0,0.99,0.0,0.01,0.0,0.0
180.265154839195,157.7508775288898,150.78018583422556,148.35119555090714,1.1955493610903658,29.48496900496943,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
142.85708801532553,155.7754294342743,131.9328080685788,149.38906058720872,1.0828018451715835,10.924279946746736,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
179.76966960099176,176.4302044369356,145.4602601212504,155.3631876139366,1.2358679233155658,34.30940947974136,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
183.80924197081,183.2815723998986,151.57420626103038,143.31324708769836,1.212668345788773,32.23503570977962,PE,PE,PE,0.0,0.99,0.0,0.01,0.0,0.0
192.59122979280468,150.0620098210593,129.98310453097002,141.98479027552858,1.4816635630280512,62.60812526183466,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
178.96643852002728,143.41683360457068,146.13373668360555,144.69631806649377,1.224675715420238,32.832701836421734,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
173.0911498930505,172.13079260812577,152.94653816408356,140.7450811318219,1.131710151604448,20.144611728966936,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
172.2510237170188,168.51946579309694,144.37341229808288,146.39790374498108,1.1930938042897952,27.877611418935917,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
182.7330048234777,156.02526785486512,148.71753144082624,160.7504801172458,1.2287253765786583,34.015473382651464,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
185.66914537379552,165.0646284859543,139.30844221257752,163.66491203772617,1.332791770727534,46.360703161218,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
183.65470501759236,168.49624996556994,157.28687642510334,139.98611128852136,1.167641631595658,26.36782859248899,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
166.54273277931213,167.18007824119505,125.0281144577446,152.3497567790555,1.3320422650666952,41.51461832156754,PE,PE,PE,0.0,1.0,0.0,0.0,0.0,0.0
